set_number,set_description,not_used,doors,set_pages,set_confidence,qty,unit,description,catalog_number,mfr,finish,notes,mfr_name,finish_name,electrified,component_page,component_bbox,low_confidence_fields
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Continuous Hinge(s),780-112HD x LAR EPT Prep,HA,CLR,,Hager,Clear,,19,"[65.9, 118.1, 550.1, 128.0]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Power Transfer(s),2-679-0623,HA,ALM,,Hager,Aluminum,,19,"[65.9, 129.6, 550.1, 139.6]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Exit Device,40-CBK ER EX EC2,DE,630,,,Satin stainless steel,,19,"[65.9, 141.1, 549.0, 151.1]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Mortise Cylinder(s),3902 x LAR,HA,US26D,,Hager,Satin chrome,,19,"[65.9, 152.6, 550.1, 162.6]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,19,"[65.9, 164.2, 550.1, 174.1]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,19,"[65.9, 175.6, 550.1, 185.5]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Offset Door Pull(s),910P 36,HA,US10B,,Hager,Oil-rubbed bronze,,19,"[65.9, 187.1, 550.1, 197.0]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Overhead Stop(s),7016 SRF,HA,US32D,,Hager,Satin stainless,,19,"[65.9, 198.6, 550.1, 208.6]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Single Operator,8318 Push,HA,ALM,,Hager,Aluminum,,19,"[65.9, 210.1, 550.1, 220.1]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Thermally Broken Threshold,420S x LAR,HA,MIL,,Hager,Mill,,19,"[65.9, 221.6, 550.1, 231.6]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Weatherstrip,By Frame Mfr./Supplier,,,,,,,19,"[65.9, 233.2, 308.7, 243.1]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Sweep(s),750S N x LAR,HA,CLR,,Hager,Clear,,19,"[65.9, 244.6, 550.1, 254.5]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Rain Drip,810S x LAR,HA,MIL,,Hager,Mill,,19,"[65.9, 256.1, 550.1, 266.0]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,19,"[65.9, 267.6, 550.1, 277.6]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,19,"[65.9, 279.1, 550.1, 289.1]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Reader/Keypad,By Security Provider,,,,,,,19,"[65.9, 290.6, 296.2, 300.6]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Intercom,By Security Provider,,,,,,,19,"[65.9, 302.2, 296.2, 312.1]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Remote Exit Button,By Security Provider,,,,,,,19,"[65.9, 313.6, 296.2, 323.5]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Power Supply,By Security Provider,,,,,,,19,"[65.9, 325.1, 296.2, 335.0]",
AL 01,,False,"D101A, D149A, D153A",19,0.95,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,19,"[65.9, 336.6, 281.4, 346.6]",
01,,False,"OH115, OH122, OH125",19,0.91,1,,Hardware,by Door Mfr./Supplier,,,,,,,19,"[65.9, 494.0, 302.0, 504.0]",
02,,False,D118A,20,0.94,1,,Continuous Hinge(s),780-111HD x LAR,HA,CLR,,Hager,Clear,,20,"[65.9, 106.7, 550.1, 116.6]",
02,,False,D118A,20,0.94,1,,Continuous Hinge(s),780-111HD x LAR EPT Prep,HA,CLR,,Hager,Clear,,20,"[65.9, 118.1, 550.1, 128.0]",
02,,False,D118A,20,0.94,1,,Power Transfer(s),2-679-0623,HA,ALM,,Hager,Aluminum,,20,"[65.9, 129.6, 550.1, 139.6]",
02,,False,D118A,20,0.94,1,,Automatic Flush Bolt Set,292D,HA,US32D,,Hager,Satin stainless,,20,"[65.9, 141.1, 550.1, 151.1]",
02,,False,D118A,20,0.94,1,,Dust Proof Strike,280X,HA,US26D,,Hager,Satin chrome,,20,"[65.9, 152.6, 550.1, 162.6]",
02,,False,D118A,20,0.94,1,,Exit Device(s),4501 M MLRX FEC,HA,US32D,,Hager,Satin stainless,,20,"[65.9, 164.2, 550.1, 174.1]",
02,,False,D118A,20,0.94,1,,Rim Cylinder(s),3901 SFIC,HA,US26D,,Hager,Satin chrome,,20,"[65.9, 175.6, 550.1, 185.5]",
02,,False,D118A,20,0.94,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,20,"[65.9, 187.1, 550.1, 197.0]",
02,,False,D118A,20,0.94,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,20,"[65.9, 198.6, 550.1, 208.6]",
02,,False,D118A,20,0.94,1,,Door Pull(s),H 12J,HA,US32D,,Hager,Satin stainless,,20,"[65.9, 210.1, 550.1, 220.1]",
02,,False,D118A,20,0.94,1,,Coordinator,297D x LAR,HA,BLACK,,Hager,Black,,20,"[65.9, 221.6, 550.1, 231.6]",
02,,False,D118A,20,0.94,2,,Mounting Bracket(s),297B,HA,BLACK,,Hager,Black,,20,"[65.9, 233.2, 550.1, 243.1]",
02,,False,D118A,20,0.94,1,,Overhead Stop(s) Active Leaf,7016 SRF,HA,US32D,,Hager,Satin stainless,,20,"[65.9, 244.6, 550.1, 266.0]",
02,,False,D118A,20,0.94,1,,Closer(s) Top Jamb Mount,5200,HA,ALM,,Hager,Aluminum,,20,"[65.9, 267.6, 550.1, 289.1]",
02,,False,D118A,20,0.94,1,,Single Operator,8318 Push,HA,ALM,,Hager,Aluminum,,20,"[65.9, 290.6, 550.1, 300.6]",
02,,False,D118A,20,0.94,2,,Kick Plate(s),"190S 10"" x 1"" LDW",HA,US32D,,Hager,Satin stainless,,20,"[65.9, 302.2, 550.1, 312.1]",
02,,False,D118A,20,0.94,1,,Floor Stop(s),267F,HA,US26D,,Hager,Satin chrome,,20,"[65.9, 313.6, 550.1, 323.5]",
02,,False,D118A,20,0.94,1,,Thermally Broken Threshold,421S x LAR,HA,MIL,,Hager,Mill,,20,"[65.9, 325.1, 550.1, 335.0]",
02,,False,D118A,20,0.94,1,,Seal,726 x LAR,HA,S,,Hager,,,20,"[65.9, 336.6, 550.1, 346.6]",
02,,False,D118A,20,0.94,1,,Astragal(s),835S x LAR,HA,USP,,Hager,,,20,"[65.9, 348.1, 550.1, 358.1]",
02,,False,D118A,20,0.94,1,,Astragal Seal(s),726 x LAR,HA,S,,Hager,,,20,"[65.9, 359.6, 550.1, 369.6]",
02,,False,D118A,20,0.94,2,,Sweep(s),750S N x LAR,HA,CLR,,Hager,Clear,,20,"[65.9, 371.2, 550.1, 381.1]",
02,,False,D118A,20,0.94,1,,Rain Drip,810S x LAR,HA,MIL,,Hager,Mill,,20,"[65.9, 382.6, 550.1, 392.5]",
02,,False,D118A,20,0.94,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,20,"[65.9, 394.1, 550.1, 404.0]",
02,,False,D118A,20,0.94,2,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,20,"[65.9, 405.6, 550.1, 415.6]",
02,,False,D118A,20,0.94,1,,Reader/Keypad,By Security Provider,,,,,,,20,"[65.9, 417.1, 296.2, 427.1]",
02,,False,D118A,20,0.94,1,,Intercom,By Security Provider,,,,,,,20,"[65.9, 428.6, 296.2, 438.6]",
02,,False,D118A,20,0.94,1,,Remote Exit Button,By Security Provider,,,,,,,20,"[65.9, 440.0, 296.2, 450.0]",
02,,False,D118A,20,0.94,1,,Power Supply,By Security Provider,,,,,,,20,"[65.9, 451.6, 296.2, 461.5]",
02,,False,D118A,20,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,20,"[65.9, 463.1, 281.4, 473.0]",
03,,False,D144B,21,0.95,1,,Continuous Hinge,"780-111HD 95"" EPT/PREP",HA,CLR,,Hager,Clear,,21,"[65.9, 106.7, 550.1, 116.6]",
03,,False,D144B,21,0.95,1,,Power Transfer(s),2-679-0623,HA,ALM,,Hager,Aluminum,,21,"[65.9, 118.1, 550.1, 128.0]",
03,,False,D144B,21,0.95,1,,Exit Device(s),4501 RIM MLRX FEC,HA,US32D,,Hager,Satin stainless,,21,"[65.9, 129.6, 550.1, 139.6]",
03,,False,D144B,21,0.95,1,,Night Latch Trim(s),45NL WTN,HA,US26D,,Hager,Satin chrome,,21,"[65.9, 141.1, 550.1, 151.1]",
03,,False,D144B,21,0.95,1,,Rim Cylinder(s),3901 SFIC,HA,US26D,,Hager,Satin chrome,,21,"[65.9, 152.6, 550.1, 162.6]",
03,,False,D144B,21,0.95,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,21,"[65.9, 164.2, 550.1, 174.1]",
03,,False,D144B,21,0.95,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,21,"[65.9, 175.6, 550.1, 185.5]",
03,,False,D144B,21,0.95,1,,Overhead Stop(s),7016 SRF,HA,US32D,,Hager,Satin stainless,,21,"[65.9, 187.1, 550.1, 197.0]",
03,,False,D144B,21,0.95,1,,Single Operator,8318 Push,HA,ALM,,Hager,Aluminum,,21,"[65.9, 198.6, 550.1, 208.6]",
03,,False,D144B,21,0.95,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,21,"[65.9, 210.1, 550.1, 220.1]",
03,,False,D144B,21,0.95,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,21,"[65.9, 221.6, 550.1, 231.6]",
03,,False,D144B,21,0.95,1,,Thermally Broken Threshold,413S x LAR,HA,MIL,,Hager,Mill,,21,"[65.9, 233.2, 550.1, 243.1]",
03,,False,D144B,21,0.95,1,,Kerf Seal,By Frame Supplier,,,,,,,21,"[65.9, 244.6, 287.8, 254.5]",
03,,False,D144B,21,0.95,1,,Sweep(s),750S N x LAR,HA,CLR,,Hager,Clear,,21,"[65.9, 256.1, 550.1, 266.0]",
03,,False,D144B,21,0.95,1,,Rain Drip,810S x LAR,HA,MIL,,Hager,Mill,,21,"[65.9, 267.6, 550.1, 277.6]",
03,,False,D144B,21,0.95,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,21,"[65.9, 279.1, 550.1, 289.1]",
03,,False,D144B,21,0.95,1,,Reader/Keypad,By Security Provider,,,,,,,21,"[65.9, 290.6, 296.2, 300.6]",
03,,False,D144B,21,0.95,1,,Intercom,By Security Provider,,,,,,,21,"[65.9, 302.2, 296.2, 312.1]",
03,,False,D144B,21,0.95,1,,Remote Exit Button,By Security Provider,,,,,,,21,"[65.9, 313.6, 296.2, 323.5]",
03,,False,D144B,21,0.95,1,,Power Supply,By Security Provider,,,,,,,21,"[65.9, 325.1, 296.2, 335.0]",
03,,False,D144B,21,0.95,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,21,"[65.9, 336.6, 281.4, 346.6]",
04,,False,D125,22,0.95,1,,Continuous Hinge(s),780-111HD x LAR EPT Prep,HA,CLR,,Hager,Clear,,22,"[65.9, 106.7, 550.1, 116.6]",
04,,False,D125,22,0.95,1,,Power Transfer(s),2-679-0623,HA,ALM,,Hager,Aluminum,,22,"[65.9, 118.1, 550.1, 128.0]",
04,,False,D125,22,0.95,1,,Electrified Lockset,3480ELEURX WTN,HA,US26D,,Hager,Satin chrome,,22,"[65.9, 129.6, 550.1, 139.6]",
04,,False,D125,22,0.95,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,22,"[65.9, 141.1, 550.1, 151.1]",
04,,False,D125,22,0.95,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,22,"[65.9, 152.6, 550.1, 162.6]",
04,,False,D125,22,0.95,1,,Closer(s),5100 HDCS,HA,ALM,,Hager,Aluminum,,22,"[65.9, 164.2, 550.1, 174.1]",
04,,False,D125,22,0.95,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,22,"[65.9, 175.6, 550.1, 185.5]",
04,,False,D125,22,0.95,1,,Thermally Broken Threshold,421S x LAR,HA,MIL,,Hager,Mill,,22,"[65.9, 187.1, 550.1, 197.0]",
04,,False,D125,22,0.95,1,,Kerf Seal,By Frame Supplier,,,,,,,22,"[65.9, 198.6, 287.8, 208.6]",
04,,False,D125,22,0.95,1,,Sweep(s),750S N x LAR,HA,CLR,,Hager,Clear,,22,"[65.9, 210.1, 550.1, 220.1]",
04,,False,D125,22,0.95,1,,Rain Drip,810S x LAR,HA,MIL,,Hager,Mill,,22,"[65.9, 221.6, 550.1, 231.6]",
04,,False,D125,22,0.95,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,22,"[65.9, 233.2, 550.1, 243.1]",
04,,False,D125,22,0.95,1,,Reader/Keypad,By Security Provider,,,,,,,22,"[65.9, 244.6, 296.2, 254.5]",
04,,False,D125,22,0.95,1,,Power Supply,By Security Provider,,,,,,,22,"[65.9, 256.1, 296.2, 266.0]",
04,,False,D125,22,0.95,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,22,"[65.9, 267.6, 281.4, 277.6]",
05,,False,D113,22,0.94,8,,Hinge(s),"BB1168 4 1/2"" x 4 1/2""",HA,US32D,,Hager,Satin stainless,,22,"[65.9, 413.5, 550.1, 423.5]",
05,,False,D113,22,0.94,1,,Power Transfer(s),2-679-0623,HA,ALM,,Hager,Aluminum,,22,"[65.9, 425.0, 550.1, 435.0]",
05,,False,D113,22,0.94,1,,Exit Device(s),4501 LBR F FEC w/Fire Bolt,HA,US32D,,Hager,Satin stainless,,22,"[65.9, 436.4, 550.1, 446.4]",
05,,False,D113,22,0.94,1,,Exit Device(s),4501 LBR F MLR FEC,HA,US32D,,Hager,Satin stainless,,22,"[65.9, 448.0, 550.1, 457.9]",
05,,False,D113,22,0.94,1,,Passage Trim(s),45BE WTN,HA,US26D,,Hager,Satin chrome,,22,"[65.9, 459.5, 550.1, 469.4]",
05,,False,D113,22,0.94,1,,Automatic Operator,8318,HA,ALM,,Hager,Aluminum,,22,"[65.9, 471.0, 550.1, 481.0]",
05,,False,D113,22,0.94,4,,Protection Plate(s),"190S 10"" x 1"" LDW",HA,US32D,,Hager,Satin stainless,,22,"[65.9, 482.5, 550.1, 492.5]",
05,,False,D113,22,0.94,2,,Magnetic Holder(s),380 Series as Req'd,HA,LS,,Hager,,,22,"[65.9, 494.0, 550.1, 504.0]",
05,,False,D113,22,0.94,1,,Seal,726 x LAR,HA,S,,Hager,,,22,"[65.9, 505.4, 550.1, 515.4]",
05,,False,D113,22,0.94,2,,Astragal(s),835S x LAR,HA,USP,,Hager,,,22,"[65.9, 517.0, 550.1, 526.9]",
05,,False,D113,22,0.94,2,,Astragal Seal(s),726 x LAR,HA,S,,Hager,,,22,"[65.9, 528.5, 550.1, 538.4]",
05,,False,D113,22,0.94,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,22,"[65.9, 540.0, 550.1, 550.0]",
05,,False,D113,22,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,22,"[65.9, 551.5, 281.4, 561.5]",
06,,False,"D101B, D102",23,0.95,4,,Hinge(s),"BB1199 5"" x 4"" NRP",HA,US32D,,Hager,Satin stainless,,23,"[65.9, 106.7, 550.1, 116.6]",
06,,False,"D101B, D102",23,0.95,1,,Power Transfer(s),2-679-0623,HA,ALM,,Hager,Aluminum,,23,"[65.9, 118.1, 550.1, 128.0]",
06,,False,"D101B, D102",23,0.95,1,,Exit Device(s),4501 RIM MLRX FEC,HA,US32D,,Hager,Satin stainless,,23,"[65.9, 129.6, 550.1, 139.6]",
06,,False,"D101B, D102",23,0.95,1,,Rim Cylinder(s),3901 SFIC,HA,US26D,,Hager,Satin chrome,,23,"[65.9, 141.1, 550.1, 151.1]",
06,,False,"D101B, D102",23,0.95,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,23,"[65.9, 152.6, 550.1, 162.6]",
06,,False,"D101B, D102",23,0.95,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,23,"[65.9, 164.2, 550.1, 174.1]",
06,,False,"D101B, D102",23,0.95,1,,Offset Door Pull(s),910P 36,HA,US10B,,Hager,Oil-rubbed bronze,,23,"[65.9, 175.6, 550.1, 185.5]",
06,,False,"D101B, D102",23,0.95,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,23,"[65.9, 187.1, 550.1, 197.0]",
06,,False,"D101B, D102",23,0.95,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,23,"[65.9, 198.6, 550.1, 208.6]",
06,,False,"D101B, D102",23,0.95,1,,Convex Wall Stop(s),232W,HA,US32D,,Hager,Satin stainless,,23,"[65.9, 210.1, 550.1, 220.1]",
06,,False,"D101B, D102",23,0.95,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,23,"[65.9, 221.6, 550.1, 231.6]",
06,,False,"D101B, D102",23,0.95,3,,Silencers,307D,HA,GREY,,Hager,Gray,,23,"[65.9, 233.2, 550.1, 243.1]",
06,,False,"D101B, D102",23,0.95,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,23,"[65.9, 244.6, 550.1, 254.5]",
06,,False,"D101B, D102",23,0.95,1,,Reader/Keypad,By Security Provider,,,,,,,23,"[65.9, 256.1, 296.2, 266.0]",
06,,False,"D101B, D102",23,0.95,1,,Remote Exit Button,By Security Provider,,,,,,,23,"[65.9, 267.6, 296.2, 277.6]",
06,,False,"D101B, D102",23,0.95,1,,Power Supply,By Security Provider,,,,,,,23,"[65.9, 279.1, 296.2, 289.1]",
06,,False,"D101B, D102",23,0.95,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,23,"[65.9, 290.6, 281.4, 300.6]",
07,,False,"D149B, D153B",23,0.96,3,,Hinge(s),"BB1199 5"" x 4""",HA,US32D,,Hager,Satin stainless,,23,"[65.9, 448.0, 550.1, 457.9]",
07,,False,"D149B, D153B",23,0.96,1,,Door Pull,910B 36,HA,US32D,,Hager,Satin stainless,,23,"[65.9, 459.5, 550.1, 469.4]",
07,,False,"D149B, D153B",23,0.96,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,23,"[65.9, 471.0, 550.1, 481.0]",
07,,False,"D149B, D153B",23,0.96,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,23,"[65.9, 482.5, 550.1, 492.5]",
07,,False,"D149B, D153B",23,0.96,1,,Convex Wall Stop(s),232W,HA,US32D,,Hager,Satin stainless,,23,"[65.9, 494.0, 550.1, 504.0]",
07,,False,"D149B, D153B",23,0.96,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,23,"[65.9, 505.4, 550.1, 515.4]",
07,,False,"D149B, D153B",23,0.96,3,,Silencers,307D,HA,GREY,,Hager,Gray,,23,"[65.9, 517.0, 550.1, 526.9]",
07,,False,"D149B, D153B",23,0.96,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,23,"[65.9, 528.5, 281.4, 538.4]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,2,,Hinge(s),"BB1279 4 1/2"" x 4"" NRP",HA,US32D,,Hager,Satin stainless,,24,"[65.9, 106.7, 550.1, 116.6]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Electrified Hinge(s),"BB1191 4 1/2"" x 4"" ETW",HA,US32D,,Hager,Satin stainless,,24,"[65.9, 118.1, 550.1, 128.0]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,MLR Lockset,LPC190-HD L6 EU SFIC REX,CMND,AL,,,Aluminum,,24,"[65.9, 129.6, 565.5, 139.6]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,24,"[65.9, 141.1, 550.1, 151.1]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,24,"[65.9, 152.6, 550.1, 162.6]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,24,"[65.9, 164.2, 550.1, 174.1]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,24,"[65.9, 175.6, 550.1, 185.5]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Convex Wall Stop(s),232W,HA,US32D,,Hager,Satin stainless,,24,"[65.9, 187.1, 550.1, 197.0]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,3,,Silencers,307D,HA,GREY,,Hager,Gray,,24,"[65.9, 198.6, 550.1, 208.6]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,24,"[65.9, 210.1, 550.1, 220.1]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,24,"[65.9, 221.6, 550.1, 231.6]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Reader/Keypad,By Security Provider,,,,,,,24,"[65.9, 233.2, 296.2, 243.1]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Power Supply,By Security Provider,,,,,,,24,"[65.9, 244.6, 296.2, 254.5]",
08,,False,"D103, D110A, D111A, D144A",24,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,24,"[65.9, 256.1, 281.4, 266.0]",
09,,False,"D104, D150A",24,0.94,2,,Hinge(s),"BB1279 4 1/2"" x 4"" NRP",HA,US32D,,Hager,Satin stainless,,24,"[65.9, 402.0, 550.1, 412.0]",
09,,False,"D104, D150A",24,0.94,1,,Electrified Hinge(s),"BB1191 4 1/2"" x 4"" ETW",HA,US32D,,Hager,Satin stainless,,24,"[65.9, 413.5, 550.1, 423.5]",
09,,False,"D104, D150A",24,0.94,1,,MLR Lockset,LPC190-HD L6 EU SFIC REX,CMND,AL,,,Aluminum,,24,"[65.9, 425.0, 565.5, 435.0]",
09,,False,"D104, D150A",24,0.94,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,24,"[65.9, 436.4, 550.1, 446.4]",
09,,False,"D104, D150A",24,0.94,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,24,"[65.9, 448.0, 550.1, 457.9]",
09,,False,"D104, D150A",24,0.94,1,,Overhead Stop(s),7016 SRF,HA,US32D,,Hager,Satin stainless,,24,"[65.9, 459.5, 550.1, 469.4]",
09,,False,"D104, D150A",24,0.94,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,24,"[65.9, 471.0, 550.1, 481.0]",
09,,False,"D104, D150A",24,0.94,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,24,"[65.9, 482.5, 550.1, 492.5]",
09,,False,"D104, D150A",24,0.94,3,,Silencers,307D,HA,GREY,,Hager,Gray,,24,"[65.9, 494.0, 550.1, 504.0]",
09,,False,"D104, D150A",24,0.94,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,24,"[65.9, 505.4, 550.1, 515.4]",
09,,False,"D104, D150A",24,0.94,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,24,"[65.9, 517.0, 550.1, 526.9]",
09,,False,"D104, D150A",24,0.94,1,,Reader/Keypad,By Security Provider,,,,,,,24,"[65.9, 528.5, 296.2, 538.4]",
09,,False,"D104, D150A",24,0.94,1,,Power Supply,By Security Provider,,,,,,,24,"[65.9, 540.0, 296.2, 550.0]",
09,,False,"D104, D150A",24,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,24,"[65.9, 551.5, 281.4, 561.5]",
10,,False,D128,25,0.94,3,,Hinge(s),"BB1279 4 1/2"" x 4"" NRP",HA,US32D,,Hager,Satin stainless,,25,"[65.9, 106.7, 550.1, 116.6]",
10,,False,D128,25,0.94,1,,Electrified Hinge(s),"BB1191 4 1/2"" x 4"" ETW",HA,US32D,,Hager,Satin stainless,,25,"[65.9, 118.1, 550.1, 128.0]",
10,,False,D128,25,0.94,1,,MLR Lockset,LPC190-HD L6 EU SFIC REX,CMND,AL,,,Aluminum,,25,"[65.9, 129.6, 565.5, 139.6]",
10,,False,D128,25,0.94,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,25,"[65.9, 141.1, 550.1, 151.1]",
10,,False,D128,25,0.94,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,25,"[65.9, 152.6, 550.1, 162.6]",
10,,False,D128,25,0.94,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,25,"[65.9, 164.2, 550.1, 174.1]",
10,,False,D128,25,0.94,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,25,"[65.9, 175.6, 550.1, 185.5]",
10,,False,D128,25,0.94,1,,Convex Wall Stop(s),232W,HA,US32D,,Hager,Satin stainless,,25,"[65.9, 187.1, 550.1, 197.0]",
10,,False,D128,25,0.94,1,,Seal,726 x LAR,HA,S,,Hager,,,25,"[65.9, 198.6, 550.1, 208.6]",
10,,False,D128,25,0.94,2,,Actuator(s),8228-02H/00,HA,US32D,,Hager,Satin stainless,,25,"[65.9, 210.1, 550.1, 220.1]",
10,,False,D128,25,0.94,1,,Door Position Switch(es),2-679-0626,HA,,,Hager,,,25,"[65.9, 221.6, 550.1, 231.6]",
10,,False,D128,25,0.94,1,,Reader/Keypad,By Security Provider,,,,,,,25,"[65.9, 233.2, 296.2, 243.1]",
10,,False,D128,25,0.94,1,,Power Supply,By Security Provider,,,,,,,25,"[65.9, 244.6, 296.2, 254.5]",
10,,False,D128,25,0.94,1,,Wiring Diagrams,Wiring Diagrams,,,,,,,25,"[65.9, 256.1, 281.4, 266.0]",
11,,False,D109,25,0.94,2,,Hinge(s),"BB1191 5"" x 4"" NRP",HA,US32D,,Hager,Satin stainless,,25,"[65.9, 402.0, 550.1, 412.0]",
11,,False,D109,25,0.94,1,,Electrified Hinge(s),"BB1191 5"" x 4"" ETW",HA,US32D,,Hager,Satin stainless,,25,"[65.9, 413.5, 550.1, 423.5]",
11,,False,D109,25,0.94,1,,MLR Lockset,LPC190-HD L6 EU SFIC REX,CMND,AL,,,Aluminum,,25,"[65.9, 425.0, 565.5, 435.0]",
11,,False,D109,25,0.94,1,,Construction Core(s),3982-BLU,HA,BLU,,Hager,,,25,"[65.9, 436.4, 550.1, 446.4]",
11,,False,D109,25,0.94,1,,SFIC Core(s),3969-C,HA,US26D,,Hager,Satin chrome,,25,"[65.9, 448.0, 550.1, 457.9]",
11,,False,D109,25,0.94,1,,Overhead Stop(s),7016 SRF,HA,US32D,,Hager,Satin stainless,,25,"[65.9, 459.5, 550.1, 469.4]",
11,,False,D109,25,0.94,1,,Single Operator,8318 Pull,HA,ALM,,Hager,Aluminum,,25,"[65.9, 471.0, 550.1, 481.0]",
11,,False,D109,25,0.94,1,,Kick Plate(s),"190S 10"" x 2"" LDW",HA,US32D,,Hager,Satin stainless,,25,"[65.9, 482.5, 550.1, 492.5]",
11,,False,D109,25,0.94,3,,Silencers,307D,HA,GREY,,Hager,Gray,,25,"[65.9, 494.0, 550.1, 504.0]",
